id,influencer_id,description_fr,description_en,preferences_fr,preferences_en,Acid house,African music,Alternative rock,Ambient,Blues,Bossa Nova,Chill-out,Classical Music,Coldwave,Country,Dance music,Dance-pop,Deep house,Disco,Dream Pop,Dub,Electro swing,Electronic rock,Electronica,Electropop,Experimental,Experimental Jazz,Experimental rock,Film Music,French house,Funk,Future house,Garage rock,Grime,Hard rock,Hip hop,House music,Indie folk,Indie pop,Indie rock,Instrumental,International Pop,Latin music,Lo-Fi,Metal,Minimal,Modern Jazz,New wave,Noise rock,Nouvelle Scène,Nu-disco,Pop rock,Pop soul,Post-punk,Post-rock,Progressive pop,Progressive rock,Psychedelic pop,Psychedelic rock,Punk,R&B,Rap,Rap français,Reggae,Rock and roll,Samba,Singer-songwriter,Soul,Surf rock,Synthpop,Synthwave,Techno,Traditional Music,Trap,Trip hop,Variété Française
148,148,"Webradio basée dans un concept store à Paris

We Play Music with Love, We Share Music with Soul ... Electronisez-vous !","Webradio based in a concept store in Paris

We Play Music with Love, We Share Music with Soul ... Electronisez-vous !",Musiques électroniques,Electronic Music,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0
149,149,"Le trappeur du son - Actualités sonores, focus rétro, playlists OMG It's Monday!. GOD SAVE THE BEATS.","Le trappeur du son - Actualités sonores, focus rétro, playlists OMG It's Monday!. GOD SAVE THE BEATS.",,,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
150,150,"Collectif musical parisien visant à créer la première communauté de fêtards sociaux de France. L'ensemble des bénéfices sont reversés à un projet à vocation sociale ou environnementale. Organisation de soirées house avec des DJs prometteurs, premières signatures en projet.","Collectif musical parisien visant à créer la première communauté de fêtards sociaux de France. L'ensemble des bénéfices sont reversés à un projet à vocation sociale ou environnementale. Organisation de soirées house avec des DJs prometteurs, premières signatures en projet.",House uniquement,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,152,"Webzine spécialisé dans la musique Rock et plus généralement dans la culture Rock. Actualités, dossiers, interviews, chroniques, concerts etc.","Webzine spécialisé dans la musique Rock et plus généralement dans la culture Rock. Actualités, dossiers, interviews, chroniques, concerts etc.",,,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
154,154,Agence de diffusion et promotion de musiques créés à partir d’instruments à cordes.,Agence de diffusion et promotion de musiques créés à partir d’instruments à cordes.,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
155,155,"Playlisterie, c'est l'amour de la playlist, sélectionnée à la main. Deux playlists par semaines pour le plaisir des oreilles.","Playlisterie, c'est l'amour de la playlist, sélectionnée à la main. Deux playlists par semaines pour le plaisir des oreilles.",,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
156,156,Maison close pour beats,Maison close pour beats,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
157,157,"Agence de booking et de management international, basée à Bergen, en Norvège","Agence de booking et de management international, basée à Bergen, en Norvège",Artistes émergents ou confirmés,Emerging artists or experienced ones,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
158,158,"Collectif culturel lyonnais branché électro (techno, house et tous leurs dérivés)","Collectif culturel lyonnais branché électro (techno, house et tous leurs dérivés)",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
159,159,"Webzine, collectif et émission Rinse France centrés sur les musiques électroniques underground en tous genres : bass, dubstep, grime, UK Garage, breakbeat, d&b, techno, house, ambient, dub, noise, expérimental, ...","Webzine, collective and Rinse France radio program that focuses on electronic underground music of all types : bass, dubstep, grime, UK Garage, breakbeat, d&b, techno, house, ambient, dub, noise, expérimental, ...",Musiques électroniques underground,Underground electronic music,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
160,160,Poly Hood est une agence de conseil et de management artistique.,Poly Hood est une agence de conseil et de management artistique.,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
161,161,Pause Musicale est un site d'actualité musicale qui traite au quotidien les nouveautés des artistes émergents et des labels indépendants.,Pause Musicale est un site d'actualité musicale qui traite au quotidien les nouveautés des artistes émergents et des labels indépendants.,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
162,162,"Dancing Feet, c’est une équipe de journalistes, photographes et blogueurs qui parlent de nouvelles musiques et de culture de façon subjective.","Dancing Feet is a team of journalists, photographers and bloggers that focus on new music and cultural news with a subjective perspective.",,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
164,164,"mercredi, a annoncé dans un communiqué la direction du groupe aérien, mardi 10 avril. La compagnie avait dit, lundi, prévoir d’assurer 75 % de son programme de vols mardi.Pour mercredi, Air France a dit prévoir un programme de vols assuré à 60 % pour les vols long-courriers, de 65 % des vols moyen-courriers au départ et vers Paris-Charles-de-Gaulle et de 75 % des vols court-courriers, Paris-Orly et province.","mercredi, a annoncé dans un communiqué la direction du groupe aérien, mardi 10 avril. La compagnie avait dit, lundi, prévoir d’assurer 75 % de son programme de vols mardi.Pour mercredi, Air France a dit prévoir un programme de vols assuré à 60 % pour les vols long-courriers, de 65 % des vols moyen-courriers au départ et vers Paris-Charles-de-Gaulle et de 75 % des vols court-courriers, Paris-Orly et province.","TESS, un satellite mis en orbite  le 16  avril, inaugure une génération de télescopes qui vont industrialiser la découverte de planètes extrasolaires. L’objectif ultime : détecter des traces  de vie dans l’Univers.",,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
177,177,Actualité & Curiosité Musicale,News & Musical curiosities,Nouveaux morceaux,New tunes,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
186,186,"Tafmag révèle la culture émergente de notre génération en musique, photographie, art contemporain, mode et illustration. 

La ligne éditoriale est acidulée et colorée, décalée et inopinée. Et surtout, inspirante à souhait.","Tafmag reveals emerging culture of our generation, photography, contemporary art, fashion and illustration. 

The editorial line is colorful, out of the box and surprising. And above all, inspiring.",Artistes émergents pop et sucrés,Emerging sweet and pop artists,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
187,187,"Chez Dylerz, on chasse le meilleur de la street culture ville par ville, en commençant par Paris !","At Dylerz, we hunt the best of street culture, city bu city, beginning by Paris !",Musiques urbaines,Urban music,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
189,189,UDAKO est une sélection musicale inspirée par l'atmosphère estivale de la Côte Basque.,UDAKO est une sélection musicale inspirée par l'atmosphère estivale de la Côte Basque.,Funk Disco,Funk Disco,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
197,197,"Doggo Agostino est un label parisien de musique mutantes. On veut mettre en lumière la musique expérimentale, étrange, celle qu'on écoute généralement pas à la radio. La musique des Psychic TV, des Birthday Party, de Tricky, de Suicide...",Doggo Agostino is a Parisian record label of mutant music,"Artistes étrange, bizarre",Experimental artists,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
198,198,"""La musique est animale, son instinct est sauvage"" Artistes: Bloum Backbone, Kanzi, Stand Wise & elbi. www.soundcloud.com/animal-rec",""" Music is savage, its instinct is savage ""
Artists: Bloum Backbone, Kanzi, Stand Wise & elbi. www.soundcloud.com/animal-rec",Indé,Indie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,199,"La Couveuse, Label francophone et défricheur.

Catalogue actuel : Samuel Cajal , K !, Vilain Cœur, Corps Météore, Kiefer,  La Vague, Lexa Large, Ceylon, Coutin.","La Couveuse, French record label : since its creation, LaCouveuse supports french speaking artists, offering them management services, phonographique production and publishing. Currently, in our roaster : Samuel Cajal (ex-3 minutes sur mer), K !, Vilain Cœur, Corps Météore, Kiefer,  Demi mondaine, La Vague.",Priorité aux artistes francophones,Priority to French-spaking artists,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
200,200,"Label DIY basé à Bruxelles, Belgique. Artistes signés : Phoenician Drive, WIBG, Slift, Driftwood Pyre, Okey Dokey, Celestial Bums, Material Girls","Label DIY based in Bruxelles, Belgique. Signed artists : Phoenician Drive, WIBG, Slift, Driftwood Pyre, Okey Dokey, Celestial Bums, Material Girls",Post punk,Post punk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
201,201,"Purveyors of Street-Credibility in the music industry since 2006. Based out of Paris, France.Nous ne couvrons pas les morceaux EDM / COUNTRY / AMERICANA ainsi que les remixes, les reprises et les morceaux instrumentaux en général","Purveyors of Street-Credibility in the music industry since 2006. Based out of Paris, France. Nous ne couvrons pas les morceaux EDM / COUNTRY / AMERICANA ainsi que les remixes, les reprises et les morceaux instrumentaux en général",,,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1
202,202,"Music publishing, music production, music licensing, rights management & administration, services for labels, artists & publishers","Music publishing, music production, music licensing, rights management & administration, services for labels, artists & publishers",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
203,203,"Partenaire des labels & des artistes indépendants : distribution, promo & digital","Record label & independent artists' partner : distribution, promotion & digital",Artiste actif / déjà présent sur les réseaux sociaux,Active artists / Already present on social medias,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
207,207,"MailTape feeds your inspiration with music, every Sunday morning. We're an independent, non-profit and ad-free art collective, supported by our generous community. Each issue is a collaboration between a featured guest curating the three first tracks and a curator, an illustrator and a writer from our crew. Dancers, musicians, illustrators, researchers, artists and creators of all kinds are following MailTape. Feel love every Sunday morning.","MailTape feeds your inspiration with music, every Sunday morning. We're an independent, non-profit and ad-free art collective, supported by our generous community. Each issue is a collaboration between a featured guest curating the three first tracks and a curator, an illustrator and a writer from our crew. Dancers, musicians, illustrators, researchers, artists and creators of all kinds are following MailTape. Feel love every Sunday morning.",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,208,Groupe libre et public pour évènements privés.,Groupe libre et public pour évènements privés.,Nouveaux artistes,New artists,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
209,209,"L'émission de découverte musicale de VL ! Chaque mardi, 20h/21h30 et Vendredi 21h-23h sur Radio VL, Juba, Sarah, Thibault et leur équipe décripte l'actualité musicale en recevant de nouveaux talents !","L'émission de découverte musicale de VL ! Chaque mardi, 20h/21h30 et Vendredi 21h-23h sur Radio VL, Juba, Sarah, Thibault et leur équipe décripte l'actualité musicale en recevant de nouveaux talents !","Nouveaux talents, styles éclectiques, du rap au reggae en passant par la pop.",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1
210,210,"Vaudou Paname est une émission de radio diffusée tous les mardis de 21h à 23h sur Raje qui défriche de nouveaux horizons sonores et culturels en soutenant les initiatives solidaires (lieux, projets, écolieux, collectifs...), en œuvrant pour le partage et le lien entre les acteurs de la scène underground et avec une programmation musicale et culturelle qui se veut éclectique et intemporelle, et non soumise aux diktats des ""like"" ou des ""vues"".","Vaudou Paname est une émission de radio diffusée tous les mardis de 21h à 23h sur Raje qui défriche de nouveaux horizons sonores et culturels en soutenant les initiatives solidaires (lieux, projets, écolieux, collectifs...), en œuvrant pour le partage et le lien entre les acteurs de la scène underground et avec une programmation musicale et culturelle qui se veut éclectique et intemporelle, et non soumise aux diktats des ""like"" ou des ""vues"".","Projets francophones avec une forte inclination pour le rap français, la world music et la musique africaine",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
211,211,Réseau de Playlists Spotify +80k Followers cumulés. Capsules Vidéos (Sidekick Story) sur demande,Spotify playlists +80K cumulated. Video capsule (Sidekick Story) on demand,Musiques électroniques en tout genre,All kinds of electronic music,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,212,"French promotor, webzine & webradio who promotes young electronic music artists.","French promotor, webzine & webradio who promotes young electronic music artists.",Musiques électroniques,Electronic music,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
213,213,"We're focused on relationship to nature, to trash, to art, to people: everything all together at the same time, everywhere. We believe in deep ecology, anything is subject to change: let's embrace the world the way we feel it and spread the love, make anything art and art anything. The world is a limited edition: one of one.","We're focused on relationship to nature, to trash, to art, to people: everything all together at the same time, everywhere. We believe in deep ecology, anything is subject to change: let's embrace the world the way we feel it and spread the love, make anything art and art anything. The world is a limited edition: one of one.",Experimental music,Experimental music,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,214,"Big City Life est le premier WebMédia Nantais avec plus de 80 000 lecteurs / mois...  Au menu : soirées, concerts, bons plans et sorties insolites !","Big City Life est le premier WebMédia Nantais avec plus de 80 000 lecteurs / mois...  Au menu : soirées, concerts, bons plans et sorties insolites !",Hip-hop,Hiphop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
215,215,Lyon's independent vinyl specialist - French online record store - Independent distribution and publishing,Lyon's independent vinyl specialist - French online record store - Independent distribution and publishing,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
216,216,"Animatrice radio sur Espace FM (la radio du son caribéen), organisatrice d'événements et concerts avec l'agence Massila Elb Booking","Animatrice radio sur Espace FM (la radio du son caribéen), organisatrice d'événements et concerts avec l'agence Massila Elb Booking",Éclectique,Eclectic,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
217,217,"Maison de production pour artistes indépendants : financement de projet, fabrication, distribution, promotion...","Record label for independent artists : project funding, production, distribution, promotion ...",Musique indé seulement,Indie music only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,219,"Life On Mars Production est spécialisé dans le développement de carrière artistique, autour de quatre activités principales: la production musicale, la communication digitale, le booking et le management/coaching.","Life On Mars Production est spécialisé dans le développement de carrière artistique, autour de quatre activités principales: la production musicale, la communication digitale, le booking et le management/coaching.",Projets pop,Pop projects,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
220,220,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,221,"Etudiante au CELSA, j'écris des articles pour mon blog personnel Les Echos Décorés : https://chroniqueslau.wordpress.com/ | Fan de street art","Student in CELSA, I write articles for my website Les Echos Décorés :  https://chroniqueslau.wordpress.com/ | Street art fan",Artistes émergents issus de la scène française underground,Emerging artists of the French underground scene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
223,223,"Découvrez la scène musicale française ! Actualités, Interviews, Chroniques, ...","Découvrez la scène musicale française ! Actualités, Interviews, Chroniques, ...",Scène musicale française uniquement,Only French scene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
224,224,"Green Sand Recordsest un label aux influences alternatives, trip-hop, hip-hop et ambient. 
1ere sortie :  'Chroma' (EP) by Adrian Wreck - https://adrianwreck.bandcamp.com/album/chroma-ep","Green Sand Records is a record label with alternative, trip-hop, hip-hop and ambient influences. 1st release: 'Chroma' (EP) by Adrian Wreck - https://adrianwreck.bandcamp.com/album/chroma-ep",Alternative,Alternative,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
225,225,"Skriber.fr : un autre webzine, la musique et le cinéma autrement. Musiques actuelles et alternatives. Sorties, festivals, concerts, nouveaux talents... Skriber.fr, c'est aussi plus de 150 interviews menées depuis le lancement.","Skriber.fr : another webzine, music and cinema another way. Alternative music. 
Events, festivals, new talents, games. Skriber.fr, it is more than 150 interviews which have been realized since the launch of the website.",Artistes offrant une alternative vibrante,Something new and vibrating,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,1
226,226,Média culturel et innovant 100 % positif. Playlists et sélections musicales régulières.,Cultural media and innovative 100% positive. Playlists and regular musical discoveries.,Frais,Fresh,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
